223-roundedProviderScoreDescription,231-providerScoreRoundedPercent,224-nationalScorePercent,224-nationalScoreRoundedPercent,229-roundedProviderScoreDescription,227-nationalScorePercent,223-nationalScore,223-providerScore,231-nationalScorePercent,228-nationalScore,231-comparisonText,229-providerScore,227-nationalScoreRoundedPercent,225-comparisonText,229-nationalScoreRoundedPercent,230-roundedProviderScoreDescription,224-providerScore,230-resultsSortOrder,226-comparisonText,231-nationalScore,225-roundedNationalScoreDescription,228-resultsSortOrder,228-providerScoreRoundedPercent,224-providerScoreRoundedPercent,225-nationalScore,223-count,223-providerScorePercent,226-providerScoreRoundedPercent,226-nationalScoreRoundedPercent,229-nationalScorePercent,231-providerScore,227-question,231-count,229-nationalScore,231-nationalScoreRoundedPercent,231-providerScorePercent,227-count,230-comparisonText,231-roundedProviderScoreDescription,226-providerScore,229-question,224-roundedNationalScoreDescription,226-question,231-resultsSortOrder,223-resultsSortOrder,231-question,224-roundedProviderScoreDescription,223-roundedNationalScoreDescription,227-providerScore,224-resultsSortOrder,225-providerScoreRoundedPercent,227-roundedProviderScoreDescription,224-providerScorePercent,226-resultsSortOrder,226-providerScorePercent,228-nationalScorePercent,224-count,225-resultsSortOrder,223-comparisonText,224-nationalScore,230-question,227-nationalScore,225-count,226-roundedNationalScoreDescription,230-nationalScoreRoundedPercent,229-comparisonText,226-nationalScorePercent,226-count,227-providerScorePercent,225-question,225-providerScore,228-comparisonText,230-providerScorePercent,230-nationalScorePercent,229-providerScoreRoundedPercent,228-providerScore,227-providerScoreRoundedPercent,225-nationalScoreRoundedPercent,230-providerScoreRoundedPercent,healthgrades_id,225-providerScorePercent,228-roundedNationalScoreDescription,230-nationalScore,230-providerScore,230-roundedNationalScoreDescription,225-nationalScorePercent,227-roundedNationalScoreDescription,223-question,228-nationalScoreRoundedPercent,231-roundedNationalScoreDescription,229-resultsSortOrder,229-count,225-roundedProviderScoreDescription,223-nationalScoreRoundedPercent,226-roundedProviderScoreDescription,226-nationalScore,224-question,228-roundedProviderScoreDescription,228-providerScorePercent,remaining_survey_items,227-resultsSortOrder,229-roundedNationalScoreDescription,228-question,229-providerScorePercent,223-nationalScorePercent,227-comparisonText,230-count,224-comparisonText,223-providerScoreRoundedPercent,228-count
,75,86.0,85,,84.0,4.2,3.8,82.0,4.2,below national average,4.1,85,below national average,85,,3.7,,same as national average,4.1,,,80,75,4.2,10,76.0,75,80,84.0,3.8,Spends appropriate amount of time with patients,10,4.2,80,76.0,10,below national average,,3.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.3,,80,,74.0,,74.0,84.0,10,,below national average,4.3,Level of trust in provider's decisions,4.2,10,,85,below national average,78.0,9,86.0,Staff friendliness and courteousness,3.9,below national average,80.0,84.0,80,3.9,85,85,80,YRPC7,78.0,,4.2,4.0,,84.0,,Ease of scheduling urgent appointments,85,,,10,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,78.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,82.0,84.0,above national average,10,below national average,75,10
,75,86.0,85,,84.0,4.2,3.9,82.0,4.2,below national average,3.9,85,below national average,85,,4.2,,same as national average,4.1,,,80,85,4.2,36,78.0,75,80,84.0,3.7,Spends appropriate amount of time with patients,39,4.2,80,74.0,36,below national average,,3.8,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.0,,75,,84.0,,76.0,84.0,36,,below national average,4.3,Level of trust in provider's decisions,4.2,37,,85,below national average,78.0,28,80.0,Staff friendliness and courteousness,3.8,below national average,80.0,84.0,80,3.9,80,85,80,XG84R,76.0,,4.2,4.0,,84.0,,Ease of scheduling urgent appointments,85,,,36,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,78.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,78.0,84.0,below national average,36,below national average,80,36
,75,86.0,85,,84.0,4.2,3.7,82.0,4.2,below national average,3.7,85,below national average,85,,3.9,,same as national average,4.1,,,70,80,4.2,26,74.0,80,80,84.0,3.7,Spends appropriate amount of time with patients,28,4.2,80,74.0,27,below national average,,3.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.6,,80,,78.0,,78.0,84.0,27,,below national average,4.3,Level of trust in provider's decisions,4.2,27,,85,below national average,78.0,25,72.0,Staff friendliness and courteousness,4.0,below national average,74.0,84.0,75,3.6,70,85,75,X5TYB,80.0,,4.2,3.7,,84.0,,Ease of scheduling urgent appointments,85,,,26,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,72.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,74.0,84.0,below national average,27,below national average,75,27
,95,86.0,85,,84.0,4.2,4.6,82.0,4.2,above national average,4.9,85,above national average,85,,4.9,,same as national average,4.1,,,100,100,4.2,29,92.0,80,80,84.0,4.8,Spends appropriate amount of time with patients,30,4.2,80,96.0,30,above national average,,4.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,95,,98.0,,82.0,84.0,30,,above national average,4.3,Level of trust in provider's decisions,4.2,30,,85,above national average,78.0,25,100.0,Staff friendliness and courteousness,4.8,above national average,98.0,84.0,100,4.9,100,85,100,Y5KHR,96.0,,4.2,4.9,,84.0,,Ease of scheduling urgent appointments,85,,,29,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,98.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,98.0,84.0,above national average,30,above national average,90,30
,95,86.0,85,,84.0,4.2,4.4,82.0,4.2,above national average,4.8,85,above national average,85,,4.8,,shorter than national average,4.1,,,95,95,4.2,21,88.0,90,80,84.0,4.7,Spends appropriate amount of time with patients,21,4.2,80,94.0,21,above national average,,4.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.7,,90,,96.0,,90.0,84.0,21,,above national average,4.3,Level of trust in provider's decisions,4.2,21,,85,above national average,78.0,15,94.0,Staff friendliness and courteousness,4.6,above national average,94.0,84.0,95,4.7,95,85,95,XQ4S9,92.0,,4.2,4.7,,84.0,,Ease of scheduling urgent appointments,85,,,21,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,94.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,21,above national average,90,20
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,4.9,,shorter than national average,4.1,,,100,100,4.2,10,100.0,90,80,84.0,5.0,Spends appropriate amount of time with patients,11,4.2,80,100.0,11,above national average,,4.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,98.0,,92.0,84.0,11,,above national average,4.3,Level of trust in provider's decisions,4.2,11,,85,above national average,78.0,10,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,GD7HB,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,11,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,11,above national average,100,11
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,below national average,85,,5.0,,shorter than national average,4.1,,,100,100,4.2,1,100.0,100,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,5.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,80,,100.0,,100.0,84.0,1,,above national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,1,100.0,Staff friendliness and courteousness,4.0,above national average,100.0,84.0,100,5.0,100,85,100,X4R9M,80.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,1,above national average,100,1
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,same as national average,4.1,,,100,100,4.2,1,100.0,80,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,80.0,84.0,1,,above national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,1,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,XDH8J,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,1,above national average,100,1
,85,86.0,85,,84.0,4.2,4.2,82.0,4.2,above national average,4.3,85,same as national average,85,,4.2,,same as national average,4.1,,,85,85,4.2,6,84.0,80,80,84.0,4.3,Spends appropriate amount of time with patients,6,4.2,80,86.0,6,same as national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.3,,85,,84.0,,80.0,84.0,6,,same as national average,4.3,Level of trust in provider's decisions,4.2,6,,85,above national average,78.0,6,86.0,Staff friendliness and courteousness,4.2,above national average,84.0,84.0,85,4.3,85,85,85,XHVG8,84.0,,4.2,4.2,,84.0,,Ease of scheduling urgent appointments,85,,,6,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,86.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,86.0,84.0,above national average,6,below national average,85,6
,80,86.0,85,,84.0,4.2,4.2,82.0,4.2,below national average,4.0,85,above national average,85,,4.3,,same as national average,4.1,,,80,85,4.2,39,84.0,80,80,84.0,4.0,Spends appropriate amount of time with patients,41,4.2,80,80.0,40,below national average,,4.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.1,,85,,86.0,,82.0,84.0,41,,same as national average,4.3,Level of trust in provider's decisions,4.2,40,,85,below national average,78.0,38,82.0,Staff friendliness and courteousness,4.3,below national average,80.0,84.0,80,3.9,80,85,80,YKLDW,86.0,,4.2,4.0,,84.0,,Ease of scheduling urgent appointments,85,,,41,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,78.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,80.0,84.0,below national average,40,same as national average,85,41
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,shorter than national average,4.1,,,100,100,4.2,2,100.0,100,80,84.0,5.0,Spends appropriate amount of time with patients,2,4.2,80,100.0,2,above national average,,5.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,100.0,84.0,2,,above national average,4.3,Level of trust in provider's decisions,4.2,2,,85,above national average,78.0,2,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,YRKY3,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,2,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,2,above national average,100,2
,20,86.0,85,,84.0,4.2,1.0,82.0,4.2,below national average,1.0,85,below national average,85,,1.0,,longer than national average,4.1,,,20,20,4.2,1,20.0,20,80,84.0,1.0,Spends appropriate amount of time with patients,1,4.2,80,20.0,1,below national average,,1.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,1.0,,20,,20.0,,20.0,84.0,1,,below national average,4.3,Level of trust in provider's decisions,4.2,1,,85,below national average,78.0,1,20.0,Staff friendliness and courteousness,1.0,below national average,20.0,84.0,20,1.0,20,85,20,Y4C2L,20.0,,4.2,1.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,20.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,20.0,84.0,below national average,1,below national average,20,1
,90,86.0,85,,84.0,4.2,4.6,82.0,4.2,above national average,4.8,85,above national average,85,,4.9,,shorter than national average,4.1,,,95,100,4.2,19,92.0,90,80,84.0,4.6,Spends appropriate amount of time with patients,20,4.2,80,92.0,20,above national average,,4.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.7,,95,,98.0,,92.0,84.0,20,,above national average,4.3,Level of trust in provider's decisions,4.2,20,,85,above national average,78.0,18,94.0,Staff friendliness and courteousness,4.7,above national average,92.0,84.0,95,4.7,95,85,90,3Y47L,94.0,,4.2,4.6,,84.0,,Ease of scheduling urgent appointments,85,,,20,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,94.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,20,above national average,90,20
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,4.9,,same as national average,4.1,,,100,100,4.2,27,100.0,85,80,84.0,4.9,Spends appropriate amount of time with patients,27,4.2,80,98.0,24,above national average,,4.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,98.0,,86.0,84.0,27,,above national average,4.3,Level of trust in provider's decisions,4.2,27,,85,above national average,78.0,23,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,XH7TG,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,25,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,25,above national average,100,25
,70,86.0,85,,84.0,4.2,3.8,82.0,4.2,below national average,3.4,85,below national average,85,,3.4,,same as national average,4.1,,,70,70,4.2,17,76.0,75,80,84.0,3.4,Spends appropriate amount of time with patients,17,4.2,80,68.0,17,below national average,,3.8,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.4,,70,,68.0,,76.0,84.0,17,,below national average,4.3,Level of trust in provider's decisions,4.2,17,,85,below national average,78.0,14,68.0,Staff friendliness and courteousness,3.6,below national average,68.0,84.0,70,3.4,70,85,70,XTPDH,72.0,,4.2,3.4,,84.0,,Ease of scheduling urgent appointments,85,,,17,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,68.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,68.0,84.0,below national average,17,below national average,75,17
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,2.0,85,above national average,85,,5.0,,longer than national average,4.1,,,100,100,4.2,1,100.0,40,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,2.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,40.0,84.0,1,,above national average,4.3,Level of trust in provider's decisions,4.2,1,,85,below national average,78.0,1,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,40,5.0,100,85,100,XYHR8,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,40.0,84.0,above national average,1,above national average,100,1
,100,86.0,85,,84.0,4.2,4.8,82.0,4.2,above national average,4.8,85,above national average,85,,4.8,,same as national average,4.1,,,100,95,4.2,4,96.0,70,80,84.0,5.0,Spends appropriate amount of time with patients,4,4.2,80,100.0,4,above national average,,3.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.8,,100,,96.0,,70.0,84.0,4,,above national average,4.3,Level of trust in provider's decisions,4.2,4,,85,above national average,78.0,4,96.0,Staff friendliness and courteousness,5.0,above national average,96.0,84.0,95,5.0,95,85,95,22VBT,100.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,4,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,4,above national average,95,4
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,shorter than national average,4.1,,,100,100,4.2,2,100.0,100,80,84.0,5.0,Spends appropriate amount of time with patients,2,4.2,80,100.0,2,above national average,,5.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,100.0,84.0,2,,above national average,4.3,Level of trust in provider's decisions,4.2,2,,85,above national average,78.0,2,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,38W72,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,2,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,2,above national average,100,2
,75,86.0,85,,84.0,4.2,3.7,82.0,4.2,below national average,4.3,85,below national average,85,,4.2,,shorter than national average,4.1,,,85,85,4.2,11,74.0,90,80,84.0,3.8,Spends appropriate amount of time with patients,11,4.2,80,76.0,11,above national average,,4.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.2,,80,,84.0,,90.0,84.0,11,,below national average,4.3,Level of trust in provider's decisions,4.2,11,,85,above national average,78.0,11,84.0,Staff friendliness and courteousness,4.1,above national average,88.0,84.0,85,4.3,85,85,90,2HD32,82.0,,4.2,4.4,,84.0,,Ease of scheduling urgent appointments,85,,,11,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,86.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,86.0,84.0,same as national average,11,below national average,75,11
,90,86.0,85,,84.0,4.2,3.9,82.0,4.2,above national average,4.6,85,same as national average,85,,4.3,,same as national average,4.1,,,90,85,4.2,17,78.0,75,80,84.0,4.6,Spends appropriate amount of time with patients,18,4.2,80,92.0,18,above national average,,3.8,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.6,,85,,86.0,,76.0,84.0,18,,below national average,4.3,Level of trust in provider's decisions,4.2,18,,85,above national average,78.0,17,92.0,Staff friendliness and courteousness,4.2,above national average,88.0,84.0,90,4.6,90,85,90,Y8HP3,84.0,,4.2,4.4,,84.0,,Ease of scheduling urgent appointments,85,,,18,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,92.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,92.0,84.0,above national average,18,same as national average,80,18
