223-roundedProviderScoreDescription,231-providerScoreRoundedPercent,224-nationalScorePercent,224-nationalScoreRoundedPercent,229-roundedProviderScoreDescription,227-nationalScorePercent,223-nationalScore,223-providerScore,231-nationalScorePercent,228-nationalScore,231-comparisonText,229-providerScore,227-nationalScoreRoundedPercent,225-comparisonText,229-nationalScoreRoundedPercent,230-roundedProviderScoreDescription,224-providerScore,230-resultsSortOrder,226-comparisonText,231-nationalScore,225-roundedNationalScoreDescription,228-resultsSortOrder,228-providerScoreRoundedPercent,224-providerScoreRoundedPercent,225-nationalScore,223-count,223-providerScorePercent,226-providerScoreRoundedPercent,226-nationalScoreRoundedPercent,229-nationalScorePercent,231-providerScore,227-question,231-count,229-nationalScore,231-nationalScoreRoundedPercent,231-providerScorePercent,227-count,230-comparisonText,231-roundedProviderScoreDescription,226-providerScore,229-question,224-roundedNationalScoreDescription,226-question,231-resultsSortOrder,223-resultsSortOrder,231-question,224-roundedProviderScoreDescription,223-roundedNationalScoreDescription,227-providerScore,224-resultsSortOrder,225-providerScoreRoundedPercent,227-roundedProviderScoreDescription,224-providerScorePercent,226-resultsSortOrder,226-providerScorePercent,228-nationalScorePercent,224-count,225-resultsSortOrder,223-comparisonText,224-nationalScore,230-question,227-nationalScore,225-count,226-roundedNationalScoreDescription,230-nationalScoreRoundedPercent,229-comparisonText,226-nationalScorePercent,226-count,227-providerScorePercent,225-question,225-providerScore,228-comparisonText,230-providerScorePercent,230-nationalScorePercent,229-providerScoreRoundedPercent,228-providerScore,227-providerScoreRoundedPercent,225-nationalScoreRoundedPercent,230-providerScoreRoundedPercent,healthgrades_id,225-providerScorePercent,228-roundedNationalScoreDescription,230-nationalScore,230-providerScore,230-roundedNationalScoreDescription,225-nationalScorePercent,227-roundedNationalScoreDescription,223-question,228-nationalScoreRoundedPercent,231-roundedNationalScoreDescription,229-resultsSortOrder,229-count,225-roundedProviderScoreDescription,223-nationalScoreRoundedPercent,226-roundedProviderScoreDescription,226-nationalScore,224-question,228-roundedProviderScoreDescription,228-providerScorePercent,remaining_survey_items,227-resultsSortOrder,229-roundedNationalScoreDescription,228-question,229-providerScorePercent,223-nationalScorePercent,227-comparisonText,230-count,224-comparisonText,223-providerScoreRoundedPercent,228-count
,95,86.0,85,,84.0,4.2,4.6,82.0,4.2,above national average,4.7,85,above national average,85,,4.8,,same as national average,4.1,,,95,95,4.2,160,92.0,90,80,84.0,4.7,Spends appropriate amount of time with patients,162,4.2,80,94.0,161,above national average,,4.4,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.7,,95,,96.0,,88.0,84.0,159,,above national average,4.3,Level of trust in provider's decisions,4.2,161,,85,above national average,78.0,158,94.0,Staff friendliness and courteousness,4.7,above national average,94.0,84.0,95,4.7,95,85,95,XF3J2,94.0,,4.2,4.7,,84.0,,Ease of scheduling urgent appointments,85,,,161,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,94.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,94.0,84.0,above national average,161,above national average,90,161
,85,86.0,85,,84.0,4.2,4.4,82.0,4.2,above national average,4.3,85,above national average,85,,4.8,,same as national average,4.1,,,90,95,4.2,8,88.0,80,80,84.0,4.3,Spends appropriate amount of time with patients,8,4.2,80,86.0,8,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.3,,100,,96.0,,80.0,84.0,8,,above national average,4.3,Level of trust in provider's decisions,4.2,8,,85,above national average,78.0,6,86.0,Staff friendliness and courteousness,4.9,above national average,88.0,84.0,85,4.4,85,85,90,YXCXC,98.0,,4.2,4.4,,84.0,,Ease of scheduling urgent appointments,85,,,8,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,88.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,86.0,84.0,above national average,8,above national average,90,8
,100,86.0,85,,84.0,4.2,4.4,82.0,4.2,above national average,5.0,85,above national average,85,,4.6,,same as national average,4.1,,,100,90,4.2,5,88.0,85,80,84.0,5.0,Spends appropriate amount of time with patients,5,4.2,80,100.0,5,above national average,,4.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,90,,92.0,,86.0,84.0,5,,above national average,4.3,Level of trust in provider's decisions,4.2,5,,85,above national average,78.0,4,100.0,Staff friendliness and courteousness,4.6,above national average,100.0,84.0,100,5.0,100,85,100,2994L,92.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,5,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,5,above national average,90,5
,90,86.0,85,,84.0,4.2,4.7,82.0,4.2,above national average,4.6,85,above national average,85,,4.5,,same as national average,4.1,,,95,90,4.2,69,94.0,80,80,84.0,4.6,Spends appropriate amount of time with patients,72,4.2,80,92.0,72,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.7,,90,,90.0,,80.0,84.0,72,,above national average,4.3,Level of trust in provider's decisions,4.2,72,,85,above national average,78.0,68,94.0,Staff friendliness and courteousness,4.6,above national average,94.0,84.0,90,4.7,95,85,95,22L4Y,92.0,,4.2,4.7,,84.0,,Ease of scheduling urgent appointments,85,,,71,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,94.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,92.0,84.0,above national average,72,above national average,95,72
,75,86.0,85,,84.0,4.2,3.7,82.0,4.2,below national average,3.6,85,below national average,85,,4.1,,same as national average,4.1,,,75,80,4.2,11,74.0,85,80,84.0,3.8,Spends appropriate amount of time with patients,12,4.2,80,76.0,12,below national average,,4.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.6,,75,,82.0,,86.0,84.0,12,,below national average,4.3,Level of trust in provider's decisions,4.2,12,,85,below national average,78.0,12,72.0,Staff friendliness and courteousness,3.8,below national average,76.0,84.0,70,3.7,70,85,75,XNWWG,76.0,,4.2,3.8,,84.0,,Ease of scheduling urgent appointments,85,,,12,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,74.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,72.0,84.0,below national average,12,below national average,75,12
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,same as national average,4.1,,,100,100,4.2,2,100.0,75,80,84.0,5.0,Spends appropriate amount of time with patients,3,4.2,80,100.0,3,above national average,,3.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,74.0,84.0,3,,above national average,4.3,Level of trust in provider's decisions,4.2,3,,85,above national average,78.0,3,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,2TYWP,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,3,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,3,above national average,100,3
,95,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,4.0,85,above national average,85,,5.0,,longer than national average,4.1,,,90,100,4.2,4,100.0,65,80,84.0,4.8,Spends appropriate amount of time with patients,4,4.2,80,96.0,4,below national average,,3.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,66.0,84.0,4,,above national average,4.3,Level of trust in provider's decisions,4.2,4,,85,below national average,78.0,4,100.0,Staff friendliness and courteousness,5.0,above national average,80.0,84.0,80,4.5,100,85,80,YWS4Y,100.0,,4.2,4.0,,84.0,,Ease of scheduling urgent appointments,85,,,4,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,90.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,80.0,84.0,above national average,4,above national average,100,4
,95,86.0,85,,84.0,4.2,4.8,82.0,4.2,above national average,4.7,85,above national average,85,,4.8,,same as national average,4.1,,,95,95,4.2,136,96.0,80,80,84.0,4.7,Spends appropriate amount of time with patients,150,4.2,80,94.0,148,above national average,,4.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.7,,95,,96.0,,82.0,84.0,144,,above national average,4.3,Level of trust in provider's decisions,4.2,144,,85,above national average,78.0,126,94.0,Staff friendliness and courteousness,4.8,above national average,96.0,84.0,95,4.7,95,85,95,YMNFX,96.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,146,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,94.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,94.0,84.0,above national average,145,above national average,95,146
,75,86.0,85,,84.0,4.2,4.2,82.0,4.2,below national average,3.8,85,above national average,85,,4.3,,same as national average,4.1,,,75,85,4.2,6,84.0,75,80,84.0,3.8,Spends appropriate amount of time with patients,6,4.2,80,76.0,6,below national average,,3.8,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.8,,85,,86.0,,76.0,84.0,6,,same as national average,4.3,Level of trust in provider's decisions,4.2,6,,85,below national average,78.0,6,76.0,Staff friendliness and courteousness,4.3,below national average,76.0,84.0,75,3.8,75,85,75,2QK96,86.0,,4.2,3.8,,84.0,,Ease of scheduling urgent appointments,85,,,6,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,76.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,76.0,84.0,below national average,6,same as national average,85,6
,80,86.0,85,,84.0,4.2,3.8,82.0,4.2,below national average,4.5,85,below national average,85,,4.0,,shorter than national average,4.1,,,90,80,4.2,4,76.0,100,80,84.0,4.0,Spends appropriate amount of time with patients,4,4.2,80,80.0,4,below national average,,5.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.5,,70,,80.0,,100.0,84.0,4,,below national average,4.3,Level of trust in provider's decisions,4.2,4,,85,above national average,78.0,4,90.0,Staff friendliness and courteousness,3.5,above national average,80.0,84.0,90,4.5,90,85,80,YFLQR,70.0,,4.2,4.0,,84.0,,Ease of scheduling urgent appointments,85,,,4,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,90.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,90.0,84.0,above national average,4,below national average,75,4
,100,86.0,85,,84.0,4.2,4.8,82.0,4.2,above national average,5.0,85,above national average,85,,4.5,,same as national average,4.1,,,100,90,4.2,4,96.0,85,80,84.0,5.0,Spends appropriate amount of time with patients,4,4.2,80,100.0,4,above national average,,4.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,95,,90.0,,86.0,84.0,4,,above national average,4.3,Level of trust in provider's decisions,4.2,4,,85,above national average,78.0,4,100.0,Staff friendliness and courteousness,4.8,above national average,100.0,84.0,100,5.0,100,85,100,2R7TM,96.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,4,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,4,above national average,95,4
,80,86.0,85,,84.0,4.2,4.0,82.0,4.2,same as national average,4.1,85,same as national average,85,,4.5,,same as national average,4.1,,,85,90,4.2,21,80.0,75,80,84.0,4.1,Spends appropriate amount of time with patients,21,4.2,80,82.0,21,below national average,,3.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.3,,85,,90.0,,74.0,84.0,20,,below national average,4.3,Level of trust in provider's decisions,4.2,21,,85,below national average,78.0,20,86.0,Staff friendliness and courteousness,4.2,same as national average,82.0,84.0,80,4.2,85,85,80,XSX8G,84.0,,4.2,4.1,,84.0,,Ease of scheduling urgent appointments,85,,,21,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,84.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,82.0,84.0,above national average,21,above national average,80,21
,100,86.0,85,,84.0,4.2,4.5,82.0,4.2,above national average,5.0,85,above national average,85,,4.7,,same as national average,4.1,,,100,95,4.2,57,90.0,85,80,84.0,5.0,Spends appropriate amount of time with patients,58,4.2,80,100.0,58,above national average,,4.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,95,,94.0,,86.0,84.0,58,,above national average,4.3,Level of trust in provider's decisions,4.2,58,,85,above national average,78.0,54,100.0,Staff friendliness and courteousness,4.8,above national average,100.0,84.0,100,5.0,100,85,100,3JFRL,96.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,58,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,58,above national average,90,58
,85,86.0,85,,84.0,4.2,4.3,82.0,4.2,above national average,4.3,85,above national average,85,,4.5,,shorter than national average,4.1,,,85,90,4.2,6,86.0,100,80,84.0,4.3,Spends appropriate amount of time with patients,6,4.2,80,86.0,6,above national average,,5.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.2,,85,,90.0,,100.0,84.0,6,,above national average,4.3,Level of trust in provider's decisions,4.2,6,,85,above national average,78.0,5,84.0,Staff friendliness and courteousness,4.3,above national average,86.0,84.0,85,4.3,85,85,85,X7WFM,86.0,,4.2,4.3,,84.0,,Ease of scheduling urgent appointments,85,,,6,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,86.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,86.0,84.0,same as national average,6,above national average,85,6
,95,86.0,85,,84.0,4.2,4.9,82.0,4.2,above national average,4.8,85,above national average,85,,4.8,,same as national average,4.1,,,95,95,4.2,37,98.0,80,80,84.0,4.7,Spends appropriate amount of time with patients,40,4.2,80,94.0,40,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.7,,100,,96.0,,80.0,84.0,39,,above national average,4.3,Level of trust in provider's decisions,4.2,38,,85,above national average,78.0,35,94.0,Staff friendliness and courteousness,4.9,above national average,96.0,84.0,95,4.7,95,85,95,XLB3X,98.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,40,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,94.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,40,above national average,100,40
,70,86.0,85,,84.0,4.2,3.8,82.0,4.2,below national average,3.5,85,below national average,85,,3.5,,same as national average,4.1,,,70,70,4.2,8,76.0,70,80,84.0,3.5,Spends appropriate amount of time with patients,8,4.2,80,70.0,8,below national average,,3.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.6,,70,,70.0,,72.0,84.0,8,,below national average,4.3,Level of trust in provider's decisions,4.2,8,,85,below national average,78.0,7,72.0,Staff friendliness and courteousness,3.5,below national average,70.0,84.0,70,3.5,70,85,70,263JQ,70.0,,4.2,3.5,,84.0,,Ease of scheduling urgent appointments,85,,,8,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,70.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,70.0,84.0,below national average,8,below national average,75,8
,70,86.0,85,,84.0,4.2,3.6,82.0,4.2,below national average,3.6,85,below national average,85,,3.0,,same as national average,4.1,,,70,60,4.2,5,72.0,70,80,84.0,3.4,Spends appropriate amount of time with patients,5,4.2,80,68.0,5,below national average,,3.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.4,,60,,60.0,,72.0,84.0,5,,below national average,4.3,Level of trust in provider's decisions,4.2,5,,85,below national average,78.0,5,68.0,Staff friendliness and courteousness,3.0,below national average,72.0,84.0,70,3.6,70,85,70,YPN4G,60.0,,4.2,3.6,,84.0,,Ease of scheduling urgent appointments,85,,,5,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,72.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,72.0,84.0,below national average,5,below national average,70,5
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,3.0,,same as national average,4.1,,,100,60,4.2,2,100.0,70,80,84.0,5.0,Spends appropriate amount of time with patients,2,4.2,80,100.0,2,above national average,,3.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,60.0,,70.0,84.0,2,,above national average,4.3,Level of trust in provider's decisions,4.2,2,,85,above national average,78.0,2,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,344RH,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,2,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,2,below national average,100,2
,95,86.0,85,,84.0,4.2,4.7,82.0,4.2,above national average,4.8,85,above national average,85,,4.9,,shorter than national average,4.1,,,100,100,4.2,196,94.0,95,80,84.0,4.8,Spends appropriate amount of time with patients,196,4.2,80,96.0,196,above national average,,4.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.8,,100,,98.0,,94.0,84.0,196,,above national average,4.3,Level of trust in provider's decisions,4.2,196,,85,above national average,78.0,195,96.0,Staff friendliness and courteousness,4.9,above national average,96.0,84.0,95,4.9,95,85,95,2BPRR,98.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,196,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,98.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,196,above national average,95,196
,95,86.0,85,,84.0,4.2,4.3,82.0,4.2,above national average,4.8,85,above national average,85,,4.8,,shorter than national average,4.1,,,95,95,4.2,139,86.0,90,80,84.0,4.8,Spends appropriate amount of time with patients,141,4.2,80,96.0,141,above national average,,4.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.8,,95,,96.0,,92.0,84.0,141,,above national average,4.3,Level of trust in provider's decisions,4.2,141,,85,above national average,78.0,138,96.0,Staff friendliness and courteousness,4.8,above national average,96.0,84.0,95,4.8,95,85,95,YK5TT,96.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,141,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,96.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,141,above national average,85,141
